BIRIM;TARIH;SAAT;CIRO;  altin ;euro;dolar;temperature;special days
B;5.24.2011;10;125.08;78026,57;22547;16011;21;0
B;5.24.2011;11;835.16;78026,57;22547;16011;21;0
B;5.24.2011;12;937.35;78026,57;22547;16011;21;0
B;5.24.2011;13;1182;78026,57;22547;16011;21;0
B;5.24.2011;14;739.81;78026,57;22547;16011;21;0
B;5.24.2011;15;926.79;78026,57;22547;16011;21;0
B;5.24.2011;16;436.46;78026,57;22547;16011;21;0
B;5.24.2011;17;555.67;78026,57;22547;16011;21;0
B;5.24.2011;18;1426.72;78026,57;22547;16011;21;0
B;5.24.2011;19;3182.44;78026,57;22547;16011;21;0
B;5.24.2011;20;1115.08;78026,57;22547;16011;21;0
B;5.24.2011;21;1478.26;78026,57;22547;16011;21;0
B;5.25.2011;10;113.05;78264,09;22568;16049;21;0
B;5.25.2011;11;3473.79;78264,09;22568;16049;21;0
B;5.25.2011;12;1277.13;78264,09;22568;16049;21;0
B;5.25.2011;13;920.21;78264,09;22568;16049;21;0
B;5.25.2011;14;784.93;78264,09;22568;16049;21;0
B;5.25.2011;15;3074.34;78264,09;22568;16049;21;0
B;5.25.2011;16;1409.68;78264,09;22568;16049;21;0
B;5.25.2011;17;1320.01;78264,09;22568;16049;21;0
B;5.25.2011;18;1322.15;78264,09;22568;16049;21;0
B;5.25.2011;19;1438.14;78264,09;22568;16049;21;0
B;5.25.2011;20;1427.99;78264,09;22568;16049;21;0
B;5.25.2011;21;1852.16;78264,09;22568;16049;21;0
B;5.26.2011;10;210.56;78753,95;22665;15993;22;0
B;5.26.2011;11;854.31;78753,95;22665;15993;22;0
B;5.26.2011;12;1257.37;78753,95;22665;15993;22;0
B;5.26.2011;13;38.6;78753,95;22665;15993;22;0
B;5.26.2011;14;1087.07;78753,95;22665;15993;22;0
B;5.26.2011;15;1375.42;78753,95;22665;15993;22;0
B;5.26.2011;16;1324.85;78753,95;22665;15993;22;0
B;5.26.2011;17;1481.12;78753,95;22665;15993;22;0
B;5.26.2011;18;1926.97;78753,95;22665;15993;22;0
B;5.26.2011;19;2649.32;78753,95;22665;15993;22;0
B;5.26.2011;20;2023.82;78753,95;22665;15993;22;0
B;5.26.2011;21;1903.34;78753,95;22665;15993;22;0
B;5.27.2011;10;30.79;78452,16;22896;16080;20;0
B;5.27.2011;11;42875;78452,16;22896;16080;20;0
B;5.27.2011;12;987.18;78452,16;22896;16080;20;0
B;5.27.2011;13;781.57;78452,16;22896;16080;20;0
B;5.27.2011;14;1722.59;78452,16;22896;16080;20;0
B;5.27.2011;15;1946.06;78452,16;22896;16080;20;0
B;5.27.2011;16;1507.48;78452,16;22896;16080;20;0
B;5.27.2011;17;1785.77;78452,16;22896;16080;20;0
B;5.27.2011;18;862.06;78452,16;22896;16080;20;0
B;5.27.2011;19;887.4;78452,16;22896;16080;20;0
B;5.27.2011;20;1685.09;78452,16;22896;16080;20;0
B;5.27.2011;21;2725.49;78452,16;22896;16080;20;0
B;5.28.2011;10;0;78452,16;22896;16080;19;0
B;5.28.2011;11;1210.95;78452,16;22896;16080;19;0
B;5.28.2011;12;983.6;78452,16;22896;16080;19;0
B;5.28.2011;13;897.55;78452,16;22896;16080;19;0
B;5.28.2011;14;2292.39;78452,16;22896;16080;19;0
B;5.28.2011;15;1258.44;78452,16;22896;16080;19;0
B;5.28.2011;16;3203.83;78452,16;22896;16080;19;0
B;5.28.2011;17;3923;78452,16;22896;16080;19;0
B;5.28.2011;18;1758.96;78452,16;22896;16080;19;0
B;5.28.2011;19;1925.93;78452,16;22896;16080;19;0
B;5.28.2011;20;2167.01;78452,16;22896;16080;19;0
B;5.28.2011;21;2693.45;78452,16;22896;16080;19;0
B;5.29.2011;10;88.35;78452,16;22896;16080;19;0
B;5.29.2011;11;1079.45;78452,16;22896;16080;19;0
B;5.29.2011;12;674.55;78452,16;22896;16080;19;0
B;5.29.2011;13;1937.34;78452,16;22896;16080;19;0
B;5.29.2011;14;3064.65;78452,16;22896;16080;19;0
B;5.29.2011;15;3779.63;78452,16;22896;16080;19;0
B;5.29.2011;16;2442.73;78452,16;22896;16080;19;0
B;5.29.2011;17;5447.1;78452,16;22896;16080;19;0
B;5.29.2011;18;3025.79;78452,16;22896;16080;19;0
B;5.29.2011;19;4151.22;78452,16;22896;16080;19;0
B;5.29.2011;20;2450.25;78452,16;22896;16080;19;0
B;5.29.2011;21;1208.81;78452,16;22896;16080;19;0
B;5.30.2011;10;48.35;78882,75;22879;16016;19;0
B;5.30.2011;11;595.61;78882,75;22879;16016;19;0
B;5.30.2011;12;507.47;78882,75;22879;16016;19;0
B;5.30.2011;13;745.81;78882,75;22879;16016;19;0
B;5.30.2011;14;485.92;78882,75;22879;16016;19;0
B;5.30.2011;15;508.81;78882,75;22879;16016;19;0
B;5.30.2011;16;1486.64;78882,75;22879;16016;19;0
B;5.30.2011;17;1194.82;78882,75;22879;16016;19;0
B;5.30.2011;18;666.45;78882,75;22879;16016;19;0
B;5.30.2011;19;1469.37;78882,75;22879;16016;19;0
B;5.30.2011;20;996.19;78882,75;22879;16016;19;0
B;5.30.2011;21;2324.51;78882,75;22879;16016;19;0
B;5.31.2011;10;1557.29;79159,26;22954;15935;20;0
B;5.31.2011;11;737.01;79159,26;22954;15935;20;0
B;5.31.2011;12;1424.49;79159,26;22954;15935;20;0
B;5.31.2011;13;1758.45;79159,26;22954;15935;20;0
B;5.31.2011;14;1439.41;79159,26;22954;15935;20;0
B;5.31.2011;15;1896.88;79159,26;22954;15935;20;0
B;5.31.2011;16;1275.09;79159,26;22954;15935;20;0
B;5.31.2011;17;907.91;79159,26;22954;15935;20;0
B;5.31.2011;18;1964.88;79159,26;22954;15935;20;0
B;5.31.2011;19;3221.64;79159,26;22954;15935;20;0
B;5.31.2011;20;1322.41;79159,26;22954;15935;20;0
B;5.31.2011;21;4189.99;79159,26;22954;15935;20;0
B;1.6.2011;10;487.23;78801,57;22928;15902;20;0
B;1.6.2011;11;393.17;78801,57;22928;15902;20;0
B;1.6.2011;12;469.52;78801,57;22928;15902;20;0
B;1.6.2011;13;1157.93;78801,57;22928;15902;20;0
B;1.6.2011;14;922.21;78801,57;22928;15902;20;0
B;1.6.2011;15;3587.7;78801,57;22928;15902;20;0
B;1.6.2011;16;1507.12;78801,57;22928;15902;20;0
B;1.6.2011;17;1006.23;78801,57;22928;15902;20;0
B;1.6.2011;18;605.44;78801,57;22928;15902;20;0
B;1.6.2011;19;2759.68;78801,57;22928;15902;20;0
B;1.6.2011;20;1836.56;78801,57;22928;15902;20;0
B;1.6.2011;21;1939.98;78801,57;22928;15902;20;0
B;2.6.2011;10;130.29;78337,3;22975;15917;19;0
B;2.6.2011;11;149.33;78337,3;22975;15917;19;0
B;2.6.2011;12;807.25;78337,3;22975;15917;19;0
B;2.6.2011;13;1801.54;78337,3;22975;15917;19;0
B;2.6.2011;14;647.32;78337,3;22975;15917;19;0
B;2.6.2011;15;818.67;78337,3;22975;15917;19;0
B;2.6.2011;16;714.84;78337,3;22975;15917;19;0
B;2.6.2011;17;603.86;78337,3;22975;15917;19;0
B;2.6.2011;18;2212.12;78337,3;22975;15917;19;0
B;2.6.2011;19;2058.16;78337,3;22975;15917;19;0
B;2.6.2011;20;2835.71;78337,3;22975;15917;19;0
B;2.6.2011;21;3020.41;78337,3;22975;15917;19;0
B;3.6.2011;10;102.85;78920,44;22960;15849;21;0
B;3.6.2011;11;152.8;78920,44;22960;15849;21;0
B;3.6.2011;12;736.02;78920,44;22960;15849;21;0
B;3.6.2011;13;778;78920,44;22960;15849;21;0
B;3.6.2011;14;1647.73;78920,44;22960;15849;21;0
B;3.6.2011;15;1182.66;78920,44;22960;15849;21;0
B;3.6.2011;16;910.88;78920,44;22960;15849;21;0
B;3.6.2011;17;1711.86;78920,44;22960;15849;21;0
B;3.6.2011;18;788.8;78920,44;22960;15849;21;0
B;3.6.2011;19;1539.11;78920,44;22960;15849;21;0
B;3.6.2011;20;1733.49;78920,44;22960;15849;21;0
B;3.6.2011;21;1323.75;78920,44;22960;15849;21;0
B;4.6.2011;10;504.4;78920,44;22960;15849;23;0
B;4.6.2011;11;530.56;78920,44;22960;15849;23;0
B;4.6.2011;12;1207.23;78920,44;22960;15849;23;0
B;4.6.2011;13;1674.98;78920,44;22960;15849;23;0
B;4.6.2011;14;3066.88;78920,44;22960;15849;23;0
B;4.6.2011;15;3146.79;78920,44;22960;15849;23;0
B;4.6.2011;16;2481.17;78920,44;22960;15849;23;0
B;4.6.2011;17;2991.04;78920,44;22960;15849;23;0
B;4.6.2011;18;3349.63;78920,44;22960;15849;23;0
B;4.6.2011;19;2867.91;78920,44;22960;15849;23;0
B;4.6.2011;20;1902.48;78920,44;22960;15849;23;0
B;4.6.2011;21;2428.17;78920,44;22960;15849;23;0
B;5.6.2011;10;170.51;78920,44;22960;15849;23;0
B;5.6.2011;11;634.17;78920,44;22960;15849;23;0
B;5.6.2011;12;2026.6;78920,44;22960;15849;23;0
B;5.6.2011;13;2973.91;78920,44;22960;15849;23;0
B;5.6.2011;14;2994.27;78920,44;22960;15849;23;0
B;5.6.2011;15;4210.59;78920,44;22960;15849;23;0
B;5.6.2011;16;3077.65;78920,44;22960;15849;23;0
B;5.6.2011;17;3248;78920,44;22960;15849;23;0
B;5.6.2011;18;4299.43;78920,44;22960;15849;23;0
B;5.6.2011;19;3205.54;78920,44;22960;15849;23;0
B;5.6.2011;20;2875.53;78920,44;22960;15849;23;0
B;5.6.2011;21;1646.61;78920,44;22960;15849;23;0
B;6.6.2011;10;50.45;78049,98;23091;15794;23;0
B;6.6.2011;11;232.7;78049,98;23091;15794;23;0
B;6.6.2011;12;521.54;78049,98;23091;15794;23;0
B;6.6.2011;13;534.34;78049,98;23091;15794;23;0
B;6.6.2011;14;748.67;78049,98;23091;15794;23;0
B;6.6.2011;15;2387.14;78049,98;23091;15794;23;0
B;6.6.2011;16;1444.7;78049,98;23091;15794;23;0
B;6.6.2011;17;1373.65;78049,98;23091;15794;23;0
B;6.6.2011;18;1259.67;78049,98;23091;15794;23;0
B;6.6.2011;19;1758.26;78049,98;23091;15794;23;0
B;6.6.2011;20;768.27;78049,98;23091;15794;23;0
B;6.6.2011;21;2580.26;78049,98;23091;15794;23;0
B;7.6.2011;10;46.36;78458,9;23179;15811;23;0
B;7.6.2011;11;170.54;78458,9;23179;15811;23;0
B;7.6.2011;12;299.83;78458,9;23179;15811;23;0
B;7.6.2011;13;608.96;78458,9;23179;15811;23;0
B;7.6.2011;14;1453.18;78458,9;23179;15811;23;0
B;7.6.2011;15;1124.05;78458,9;23179;15811;23;0
B;7.6.2011;16;3329.77;78458,9;23179;15811;23;0
B;7.6.2011;17;1488.21;78458,9;23179;15811;23;0
B;7.6.2011;18;512.77;78458,9;23179;15811;23;0
B;7.6.2011;19;2236.33;78458,9;23179;15811;23;0
B;7.6.2011;20;2678.06;78458,9;23179;15811;23;0
B;7.6.2011;21;1954.82;78458,9;23179;15811;23;0
B;8.6.2011;10;41.08;78694,43;23237;15867;23;0
B;8.6.2011;11;163.82;78694,43;23237;15867;23;0
B;8.6.2011;12;781.55;78694,43;23237;15867;23;0
B;8.6.2011;13;1898.1;78694,43;23237;15867;23;0
B;8.6.2011;14;1964.77;78694,43;23237;15867;23;0
B;8.6.2011;15;2408.76;78694,43;23237;15867;23;0
B;8.6.2011;16;1911.06;78694,43;23237;15867;23;0
B;8.6.2011;17;1472.03;78694,43;23237;15867;23;0
B;8.6.2011;18;1074.5;78694,43;23237;15867;23;0
B;8.6.2011;19;1632.71;78694,43;23237;15867;23;0
B;8.6.2011;20;1425.38;78694,43;23237;15867;23;0
B;8.6.2011;21;1360.72;78694,43;23237;15867;23;0
B;9.6.2011;10;0;78413,56;23101;15804;24;0
B;9.6.2011;11;425.81;78413,56;23101;15804;24;0
B;9.6.2011;12;858.35;78413,56;23101;15804;24;0
B;9.6.2011;13;2061.08;78413,56;23101;15804;24;0
B;9.6.2011;14;583.21;78413,56;23101;15804;24;0
B;9.6.2011;15;1364.34;78413,56;23101;15804;24;0
B;9.6.2011;16;972.12;78413,56;23101;15804;24;0
B;9.6.2011;17;1333.86;78413,56;23101;15804;24;0
B;9.6.2011;18;1274.44;78413,56;23101;15804;24;0
B;9.6.2011;19;2117;78413,56;23101;15804;24;0
B;9.6.2011;20;2589.36;78413,56;23101;15804;24;0
B;9.6.2011;21;2266.09;78413,56;23101;15804;24;0
B;10.6.2011;10;156.67;78088,29;22820;15773;23;0
B;10.6.2011;11;523.2;78088,29;22820;15773;23;0
B;10.6.2011;12;1299.88;78088,29;22820;15773;23;0
B;10.6.2011;13;1174.16;78088,29;22820;15773;23;0
B;10.6.2011;14;1124.82;78088,29;22820;15773;23;0
B;10.6.2011;15;2620.52;78088,29;22820;15773;23;0
B;10.6.2011;16;1567.58;78088,29;22820;15773;23;0
B;10.6.2011;17;3031.51;78088,29;22820;15773;23;0
B;10.6.2011;18;2422.06;78088,29;22820;15773;23;0
B;10.6.2011;19;2465.82;78088,29;22820;15773;23;0
B;10.6.2011;20;725.66;78088,29;22820;15773;23;0
B;10.6.2011;21;1928.72;78088,29;22820;15773;23;0
B;11.6.2011;10;208.19;78088,29;22820;15773;19;0
B;11.6.2011;11;935.09;78088,29;22820;15773;19;0
B;11.6.2011;12;1736.82;78088,29;22820;15773;19;0
B;11.6.2011;13;1754.78;78088,29;22820;15773;19;0
B;11.6.2011;14;2435.57;78088,29;22820;15773;19;0
B;11.6.2011;15;3478.04;78088,29;22820;15773;19;0
B;11.6.2011;16;3699.65;78088,29;22820;15773;19;0
B;11.6.2011;17;3543.59;78088,29;22820;15773;19;0
B;11.6.2011;18;3534.57;78088,29;22820;15773;19;0
B;11.6.2011;19;2368.56;78088,29;22820;15773;19;0
B;11.6.2011;20;2497.7;78088,29;22820;15773;19;0
B;11.6.2011;21;2421.92;78088,29;22820;15773;19;0
B;12.6.2011;10;517.28;78088,29;22820;15773;21;0
B;12.6.2011;11;347.52;78088,29;22820;15773;21;0
B;12.6.2011;12;1456.46;78088,29;22820;15773;21;0
B;12.6.2011;13;923.59;78088,29;22820;15773;21;0
B;12.6.2011;14;4594.33;78088,29;22820;15773;21;0
B;12.6.2011;15;4535.69;78088,29;22820;15773;21;0
B;12.6.2011;16;3466.1;78088,29;22820;15773;21;0
B;12.6.2011;17;3084.27;78088,29;22820;15773;21;0
B;12.6.2011;18;2823.61;78088,29;22820;15773;21;0
B;12.6.2011;19;1734.45;78088,29;22820;15773;21;0
B;12.6.2011;20;1874.85;78088,29;22820;15773;21;0
B;12.6.2011;21;1902.2;78088,29;22820;15773;21;0
B;6.13.2011;10;169.59;78250,95;22587;15728;21;0
B;6.13.2011;11;529.91;78250,95;22587;15728;21;0
B;6.13.2011;12;1194.04;78250,95;22587;15728;21;0
B;6.13.2011;13;1041.92;78250,95;22587;15728;21;0
B;6.13.2011;14;967.82;78250,95;22587;15728;21;0
B;6.13.2011;15;2220.09;78250,95;22587;15728;21;0
B;6.13.2011;16;1902.72;78250,95;22587;15728;21;0
B;6.13.2011;17;3096.95;78250,95;22587;15728;21;0
B;6.13.2011;18;1287.47;78250,95;22587;15728;21;0
B;6.13.2011;19;1680.43;78250,95;22587;15728;21;0
B;6.13.2011;20;1133.26;78250,95;22587;15728;21;0
B;6.13.2011;21;1523.26;78250,95;22587;15728;21;0
B;6.14.2011;10;506.65;77325,75;22784;15771;21;0
B;6.14.2011;11;624.53;77325,75;22784;15771;21;0
B;6.14.2011;12;685.7;77325,75;22784;15771;21;0
B;6.14.2011;13;1627.47;77325,75;22784;15771;21;0
B;6.14.2011;14;1324.44;77325,75;22784;15771;21;0
B;6.14.2011;15;883.23;77325,75;22784;15771;21;0
B;6.14.2011;16;1813.64;77325,75;22784;15771;21;0
B;6.14.2011;17;1242.69;77325,75;22784;15771;21;0
B;6.14.2011;18;1832.69;77325,75;22784;15771;21;0
B;6.14.2011;19;1143.19;77325,75;22784;15771;21;0
B;6.14.2011;20;1129.39;77325,75;22784;15771;21;0
B;6.14.2011;21;925.88;77325,75;22784;15771;21;0
B;6.15.2011;10;333.5;77136,79;22865;15956;21;0
B;6.15.2011;11;454.34;77136,79;22865;15956;21;0
B;6.15.2011;12;980.7;77136,79;22865;15956;21;0
B;6.15.2011;13;1707.33;77136,79;22865;15956;21;0
B;6.15.2011;14;752.41;77136,79;22865;15956;21;0
B;6.15.2011;15;2715.77;77136,79;22865;15956;21;0
B;6.15.2011;16;1916.01;77136,79;22865;15956;21;0
B;6.15.2011;17;1586.88;77136,79;22865;15956;21;0
B;6.15.2011;18;2674.16;77136,79;22865;15956;21;0
B;6.15.2011;19;2045.82;77136,79;22865;15956;21;0
B;6.15.2011;20;2732.32;77136,79;22865;15956;21;0
B;6.15.2011;21;3659.26;77136,79;22865;15956;21;0
B;6.16.2011;10;0;78068,26;22800;16153;22;6
B;6.16.2011;11;678.83;78068,26;22800;16153;22;6
B;6.16.2011;12;1858.33;78068,26;22800;16153;22;6
B;6.16.2011;13;566.41;78068,26;22800;16153;22;6
B;6.16.2011;14;1602.89;78068,26;22800;16153;22;6
B;6.16.2011;15;2932.37;78068,26;22800;16153;22;6
B;6.16.2011;16;1533.96;78068,26;22800;16153;22;6
B;6.16.2011;17;2654.34;78068,26;22800;16153;22;6
B;6.16.2011;18;2853.68;78068,26;22800;16153;22;6
B;6.16.2011;19;1729.59;78068,26;22800;16153;22;6
B;6.16.2011;20;2507.13;78068,26;22800;16153;22;6
B;6.16.2011;21;1749.61;78068,26;22800;16153;22;6
B;6.17.2011;10;89.57;79322,5;22823;16044;23;6
B;6.17.2011;11;496.21;79322,5;22823;16044;23;6
B;6.17.2011;12;504.71;79322,5;22823;16044;23;6
B;6.17.2011;13;2013.63;79322,5;22823;16044;23;6
B;6.17.2011;14;1808.46;79322,5;22823;16044;23;6
B;6.17.2011;15;2697.4;79322,5;22823;16044;23;6
B;6.17.2011;16;2473.47;79322,5;22823;16044;23;6
B;6.17.2011;17;2906.07;79322,5;22823;16044;23;6
B;6.17.2011;18;4573.69;79322,5;22823;16044;23;6
B;6.17.2011;19;3243.94;79322,5;22823;16044;23;6
B;6.17.2011;20;3201.39;79322,5;22823;16044;23;6
B;6.17.2011;21;3146.23;79322,5;22823;16044;23;6
B;6.18.2011;10;147.67;79322,5;22823;16044;23;6
B;6.18.2011;11;1402.92;79322,5;22823;16044;23;6
B;6.18.2011;12;1777.9;79322,5;22823;16044;23;6
B;6.18.2011;13;2624.81;79322,5;22823;16044;23;6
B;6.18.2011;14;3096.78;79322,5;22823;16044;23;6
B;6.18.2011;15;4937.04;79322,5;22823;16044;23;6
B;6.18.2011;16;5657.8;79322,5;22823;16044;23;6
B;6.18.2011;17;5807.25;79322,5;22823;16044;23;6
B;6.18.2011;18;5563.07;79322,5;22823;16044;23;6
B;6.18.2011;19;5242.42;79322,5;22823;16044;23;6
B;6.18.2011;20;4342.08;79322,5;22823;16044;23;6
B;6.18.2011;21;3715.13;79322,5;22823;16044;23;6
B;6.19.2011;10;408.36;79322,5;22823;16044;22;6
B;6.19.2011;11;1272.19;79322,5;22823;16044;22;6
B;6.19.2011;12;1610.81;79322,5;22823;16044;22;6
B;6.19.2011;13;4284.88;79322,5;22823;16044;22;6
B;6.19.2011;14;5251.9;79322,5;22823;16044;22;6
B;6.19.2011;15;5390.89;79322,5;22823;16044;22;6
B;6.19.2011;16;5450.89;79322,5;22823;16044;22;6
B;6.19.2011;17;3994.84;79322,5;22823;16044;22;6
B;6.19.2011;18;5607.49;79322,5;22823;16044;22;6
B;6.19.2011;19;4030.86;79322,5;22823;16044;22;6
B;6.19.2011;20;6055.35;79322,5;22823;16044;22;6
B;6.19.2011;21;2905.43;79322,5;22823;16044;22;6
B;6.20.2011;10;106.45;78790,14;22913;16103;24;0
B;6.20.2011;11;347.04;78790,14;22913;16103;24;0
B;6.20.2011;12;482.25;78790,14;22913;16103;24;0
B;6.20.2011;13;1792.01;78790,14;22913;16103;24;0
B;6.20.2011;14;1487.04;78790,14;22913;16103;24;0
B;6.20.2011;15;1425.47;78790,14;22913;16103;24;0
B;6.20.2011;16;400.92;78790,14;22913;16103;24;0
B;6.20.2011;17;1210.23;78790,14;22913;16103;24;0
B;6.20.2011;18;1855.56;78790,14;22913;16103;24;0
B;6.20.2011;19;3326.16;78790,14;22913;16103;24;0
B;6.20.2011;20;1277.15;78790,14;22913;16103;24;0
B;6.20.2011;21;2992.01;78790,14;22913;16103;24;0
B;6.21.2011;10;450.12;79648,92;23017;16033;23;0
B;6.21.2011;11;948.36;79648,92;23017;16033;23;0
B;6.21.2011;12;1035.46;79648,92;23017;16033;23;0
B;6.21.2011;13;993.96;79648,92;23017;16033;23;0
B;6.21.2011;14;1458.84;79648,92;23017;16033;23;0
B;6.21.2011;15;1750.02;79648,92;23017;16033;23;0
B;6.21.2011;16;1245.94;79648,92;23017;16033;23;0
B;6.21.2011;17;2082.2;79648,92;23017;16033;23;0
B;6.21.2011;18;1012.7;79648,92;23017;16033;23;0
B;6.21.2011;19;1345.98;79648,92;23017;16033;23;0
B;6.21.2011;20;1267.21;79648,92;23017;16033;23;0
B;6.21.2011;21;2181.99;79648,92;23017;16033;23;0
B;6.22.2011;10;36.04;79648,9;23233;16145;24;0
B;6.22.2011;11;350.64;79648,9;23233;16145;24;0
B;6.22.2011;12;652.62;79648,9;23233;16145;24;0
B;6.22.2011;13;929.18;79648,9;23233;16145;24;0
B;6.22.2011;14;1215.78;79648,9;23233;16145;24;0
B;6.22.2011;15;1357.4;79648,9;23233;16145;24;0
B;6.22.2011;16;1852.74;79648,9;23233;16145;24;0
B;6.22.2011;17;1533.53;79648,9;23233;16145;24;0
B;6.22.2011;18;3085.99;79648,9;23233;16145;24;0
B;6.22.2011;19;2388.78;79648,9;23233;16145;24;0
B;6.22.2011;20;3642.06;79648,9;23233;16145;24;0
B;6.22.2011;21;1468.34;79648,9;23233;16145;24;0
B;6.23.2011;10;0;80230,07;23151;16261;24;0
B;6.23.2011;11;628.87;80230,07;23151;16261;24;0
B;6.23.2011;12;1527.98;80230,07;23151;16261;24;0
B;6.23.2011;13;854.87;80230,07;23151;16261;24;0
B;6.23.2011;14;1030.55;80230,07;23151;16261;24;0
B;6.23.2011;15;1357.16;80230,07;23151;16261;24;0
B;6.23.2011;16;1000.18;80230,07;23151;16261;24;0
B;6.23.2011;17;1481.34;80230,07;23151;16261;24;0
B;6.23.2011;18;2120.98;80230,07;23151;16261;24;0
B;6.23.2011;19;1574.41;80230,07;23151;16261;24;0
B;6.23.2011;20;2506.7;80230,07;23151;16261;24;0
B;6.23.2011;21;2641.07;80230,07;23151;16261;24;0
B;6.24.2011;10;160.91;80653,76;23220;16311;24;0
B;6.24.2011;11;2357.55;80653,76;23220;16311;24;0
B;6.24.2011;12;787.62;80653,76;23220;16311;24;0
B;6.24.2011;13;998.78;80653,76;23220;16311;24;0
B;6.24.2011;14;1953.62;80653,76;23220;16311;24;0
B;6.24.2011;15;1021.99;80653,76;23220;16311;24;0
B;6.24.2011;16;2072.92;80653,76;23220;16311;24;0
B;6.24.2011;17;1252.17;80653,76;23220;16311;24;0
B;6.24.2011;18;3300.23;80653,76;23220;16311;24;0
B;6.24.2011;19;2748.43;80653,76;23220;16311;24;0
B;6.24.2011;20;1378.94;80653,76;23220;16311;24;0
B;6.24.2011;21;1141.5;80653,76;23220;16311;24;0
B;6.25.2011;10;162.54;80653,76;23220;16311;23;0
B;6.25.2011;11;1023.65;80653,76;23220;16311;23;0
B;6.25.2011;12;845.36;80653,76;23220;16311;23;0
B;6.25.2011;13;3425.12;80653,76;23220;16311;23;0
B;6.25.2011;14;2065.9;80653,76;23220;16311;23;0
B;6.25.2011;15;2697.37;80653,76;23220;16311;23;0
B;6.25.2011;16;2062.07;80653,76;23220;16311;23;0
B;6.25.2011;17;3688.9;80653,76;23220;16311;23;0
B;6.25.2011;18;1809.97;80653,76;23220;16311;23;0
B;6.25.2011;19;3880.74;80653,76;23220;16311;23;0
B;6.25.2011;20;2213.89;80653,76;23220;16311;23;0
B;6.25.2011;21;1572.11;80653,76;23220;16311;23;0
B;6.26.2011;10;115.83;80653,76;23220;16311;20;0
B;6.26.2011;11;890;80653,76;23220;16311;20;0
B;6.26.2011;12;2142.22;80653,76;23220;16311;20;0
B;6.26.2011;13;2719.55;80653,76;23220;16311;20;0
B;6.26.2011;14;2811.71;80653,76;23220;16311;20;0
B;6.26.2011;15;2481.91;80653,76;23220;16311;20;0
B;6.26.2011;16;1751.43;80653,76;23220;16311;20;0
B;6.26.2011;17;3277.36;80653,76;23220;16311;20;0
B;6.26.2011;18;3890.43;80653,76;23220;16311;20;0
B;6.26.2011;19;2463.62;80653,76;23220;16311;20;0
B;6.26.2011;20;2264.75;80653,76;23220;16311;20;0
B;6.26.2011;21;2661.95;80653,76;23220;16311;20;0
B;6.27.2011;10;0;79751,61;23323;16433;20;0
B;6.27.2011;11;842.38;79751,61;23323;16433;20;0
B;6.27.2011;12;1091.71;79751,61;23323;16433;20;0
B;6.27.2011;13;1031.82;79751,61;23323;16433;20;0
B;6.27.2011;14;1100.78;79751,61;23323;16433;20;0
B;6.27.2011;15;1453.32;79751,61;23323;16433;20;0
B;6.27.2011;16;1177.46;79751,61;23323;16433;20;0
B;6.27.2011;17;1172.39;79751,61;23323;16433;20;0
B;6.27.2011;18;1989.47;79751,61;23323;16433;20;0
B;6.27.2011;19;1922.47;79751,61;23323;16433;20;0
B;6.27.2011;20;2143.54;79751,61;23323;16433;20;0
B;6.27.2011;21;1385.57;79751,61;23323;16433;20;0
B;6.28.2011;10;0;79342,42;23415;16403;21;0
B;6.28.2011;11;1067.14;79342,42;23415;16403;21;0
B;6.28.2011;12;646.18;79342,42;23415;16403;21;0
B;6.28.2011;13;631.76;79342,42;23415;16403;21;0
B;6.28.2011;14;2036.91;79342,42;23415;16403;21;0
B;6.28.2011;15;788.89;79342,42;23415;16403;21;0
B;6.28.2011;16;1025.52;79342,42;23415;16403;21;0
B;6.28.2011;17;1492.83;79342,42;23415;16403;21;0
B;6.28.2011;18;1951.67;79342,42;23415;16403;21;0
B;6.28.2011;19;1618.17;79342,42;23415;16403;21;0
B;6.28.2011;20;2052.51;79342,42;23415;16403;21;0
B;6.28.2011;21;847.69;79342,42;23415;16403;21;0
B;6.29.2011;10;45566;79297,35;23605;16381;20;0
B;6.29.2011;11;537.23;79297,35;23605;16381;20;0
B;6.29.2011;12;1047.34;79297,35;23605;16381;20;0
B;6.29.2011;13;2198.94;79297,35;23605;16381;20;0
B;6.29.2011;14;1280.09;79297,35;23605;16381;20;0
B;6.29.2011;15;2597.41;79297,35;23605;16381;20;0
B;6.29.2011;16;1772.21;79297,35;23605;16381;20;0
B;6.29.2011;17;1036.31;79297,35;23605;16381;20;0
B;6.29.2011;18;2422.24;79297,35;23605;16381;20;0
B;6.29.2011;19;1515.3;79297,35;23605;16381;20;0
B;6.29.2011;20;1646.75;79297,35;23605;16381;20;0
B;6.29.2011;21;1821.54;79297,35;23605;16381;20;0
B;6.30.2011;10;378.18;79494,82;23510;16235;23;0
B;6.30.2011;11;859.49;79494,82;23510;16235;23;0
B;6.30.2011;12;1417.9;79494,82;23510;16235;23;0
B;6.30.2011;13;1733.23;79494,82;23510;16235;23;0
B;6.30.2011;14;1839.57;79494,82;23510;16235;23;0
B;6.30.2011;15;2979.96;79494,82;23510;16235;23;0
B;6.30.2011;16;1662.98;79494,82;23510;16235;23;0
B;6.30.2011;17;3204.25;79494,82;23510;16235;23;0
B;6.30.2011;18;2232.85;79494,82;23510;16235;23;0
B;6.30.2011;19;2594.55;79494,82;23510;16235;23;0
B;6.30.2011;20;2609.89;79494,82;23510;16235;23;0
